EventKey,Pen,Place,Name,Team,Country,Time,DeltaTime,Distance,Time Normal,Base,Gender,UID,ARR,ARRBand,EventRating,EventRatingBand,AgeBand,Pen Group,Week,Type,Points,Elevation,Pen Size,Pen Group,Total Rating,Pen Rating,Pen Range,Race Type
106634,0,DNF,Carl L Statham,,ENG,2471.2,0.0,24519.423,0,0,Male,3038022525EECEAA,100,Bronze 1,100,Bronze 1,60-64,Diamond 3,Week 07 | GP Denain,Spring Classics 2026,,524,31,Bronze,49011,1581,0.63,Sprint
106634,0,DNF,Georges Olivier,Fiber Shot,FRA,3685.5,0.0,35642.871,0,0,Bot,Bot2216,530,Bronze 2,530,Bronze 2,,Diamond 3,Week 07 | GP Denain,Spring Classics 2026,,524,31,Bronze,49011,1581,0.63,Sprint
106634,0,DNF,Sebastian Conde,,ESP,4165.5,0.0,41749.343,0,0,Bot,Bot8889,879,Silver 2,879,Silver 2,,Diamond 3,Week 07 | GP Denain,Spring Classics 2026,,524,31,Silver,49011,1581,0.63,Sprint
106634,0,DNF,Cath Macneil,,SCO,4895.9,0.0,30211.953,0,0,Female,58C36C17D3B8E3FB,100,Bronze 1,100,Bronze 1,Senior,Diamond 3,Week 07 | GP Denain,Spring Classics 2026,,524,31,Bronze,49011,1581,0.63,Sprint
106634,0,DNF,Max Danielsen,Titans,DEN,5545.5,0.0,62113.816,0,0,Bot,Bot3330,1107,Gold 2,1107,Gold 2,,Diamond 3,Week 07 | GP Denain,Spring Classics 2026,,524,31,Gold,49011,1581,0.63,Sprint
106634,0,DNF,Trude Bakken,Sherpa,NOR,5605.5,0.0,49849.828,0,0,Bot,Bot1020,482,Bronze 1,482,Bronze 1,,Diamond 3,Week 07 | GP Denain,Spring Classics 2026,,524,31,Bronze,49011,1581,0.63,Sprint
106634,0,DNF,marc brazeau73,,CAN,7004.5,0.0,70654.234,0,0,Male,D60DC4E2489B21F4,1013,Gold 1,1013,Gold 1,50-54,Diamond 3,Week 07 | GP Denain,Spring Classics 2026,,524,31,Gold,49011,1581,0.63,Sprint
106634,0,DNF,Sandro Siminovich,,USA,7580.3,0.0,45973.132,0,0,Male,6A49982E2CF21088,100,Bronze 1,100,Bronze 1,50-54,Diamond 3,Week 07 | GP Denain,Spring Classics 2026,,524,31,Bronze,49011,1581,0.63,Sprint
106634,0,DNF,Carly Rodgers,,GBR,8747.5,0.0,74234.164,0,0,Bot,Bot4575,481,Bronze 1,481,Bronze 1,,Diamond 3,Week 07 | GP Denain,Spring Classics 2026,,524,31,Bronze,49011,1581,0.63,Sprint
106635,0,1,Lon Huber,AI Thunder,nzl,6246.3,0.0,78804.812,0,0,Bot,Bot7700,1711,Diamond 2,1711,Diamond 2,,Diamond 2,Week 07 | GP Denain,Spring Classics 2026,349,524,33,Diamond,44897,1361,0.54,Sprint
106635,0,2,Tingtai Khong,,chn,6448.7,202377.0,78804.812,0,0,Bot,Bot4571,1770,Diamond 2,1770,Diamond 2,,Diamond 2,Week 07 | GP Denain,Spring Classics 2026,341,524,33,Diamond,44897,1361,0.54,Sprint
106635,0,3,Lasse Ikonen,Sherpa,fin,6451.2,204939.0,78804.812,0,0,Bot,Bot8120,1650,Diamond 1,1650,Diamond 1,,Diamond 2,Week 07 | GP Denain,Spring Classics 2026,332,524,33,Diamond,44897,1361,0.54,Sprint
106635,0,4,Raymond Morel,,fra,6655.3,408972.0,78804.812,0,0,Bot,Bot5174,1350,Platinum 1,1350,Platinum 1,,Diamond 2,Week 07 | GP Denain,Spring Classics 2026,324,524,33,Platinum,44897,1361,0.54,Sprint
106635,0,5,Demeter Andreev,Patriot,bul,6750.0,503759.0,78804.812,0,0,Bot,Bot8108,1371,Platinum 1,1371,Platinum 1,,Diamond 2,Week 07 | GP Denain,Spring Classics 2026,316,524,33,Platinum,44897,1361,0.54,Sprint
106635,0,6,Jerome Colisson,Riders Givrés du Trainer,fra,7068.0,821715.0,78804.812,0,0,Male,ABEB3D1505EE9F55,1400,Platinum 2,1400,Platinum 2,50-54,Diamond 2,Week 07 | GP Denain,Spring Classics 2026,307,524,33,Platinum,44897,1361,0.54,Sprint
106635,0,7,Ethan Damme,,bel,7077.2,830863.0,78804.812,0,0,Bot,Bot7683,1291,Gold 3,1291,Gold 3,,Diamond 2,Week 07 | GP Denain,Spring Classics 2026,299,524,33,Gold,44897,1361,0.54,Sprint
106635,0,8,Nathan Carter,Atom Racing Team,gbr,7078.2,831930.0,78804.812,0,0,Male,159ADCAD8894A4A6,1046,Gold 1,1046,Gold 1,50-54,Diamond 2,Week 07 | GP Denain,Spring Classics 2026,290,524,33,Gold,44897,1361,0.54,Sprint
106635,0,9,Tom Ghan,Allkin Racing,usa,7080.5,834190.0,78804.812,0,0,Male,59E553BC6444171B,968,Silver 3,968,Silver 3,60-64,Diamond 2,Week 07 | GP Denain,Spring Classics 2026,282,524,33,Silver,44897,1361,0.54,Sprint
106635,0,10,Nathan Reuter,Zonkify,lux,7287.5,1041190.0,78804.812,0,0,Bot,Bot2509,984,Silver 3,984,Silver 3,,Diamond 2,Week 07 | GP Denain,Spring Classics 2026,274,524,33,Silver,44897,1361,0.54,Sprint
106635,0,11,Fuyuhiko Kondō,,jpn,7352.1,1105830.0,78804.812,0,0,Bot,Bot9552,1167,Gold 2,1167,Gold 2,,Diamond 2,Week 07 | GP Denain,Spring Classics 2026,265,524,33,Gold,44897,1361,0.54,Sprint
106635,0,12,Eirwyn Lewis,,wal,7353.3,1106982.0,78804.812,0,0,Bot,Bot9442,959,Silver 3,959,Silver 3,,Diamond 2,Week 07 | GP Denain,Spring Classics 2026,257,524,33,Silver,44897,1361,0.54,Sprint
106635,0,13,Enzo Lefevre,Eckleson,fra,7569.1,1322823.0,78804.812,0,0,Bot,Bot9227,992,Silver 3,992,Silver 3,,Diamond 2,Week 07 | GP Denain,Spring Classics 2026,248,524,33,Silver,44897,1361,0.54,Sprint
106635,0,14,George Pinder,,bah,7569.2,1322910.0,78804.812,0,0,Bot,Bot61,809,Silver 2,809,Silver 2,,Diamond 2,Week 07 | GP Denain,Spring Classics 2026,240,524,33,Silver,44897,1361,0.54,Sprint
106635,0,15,Stefano Di Tonno,,ita,7574.0,1327698.0,78804.812,0,0,Male,9ADE7801AC0EC3C7,100,Carbon 1,340,Bronze 1,35-39,Diamond 2,Week 07 | GP Denain,Spring Classics 2026,232,524,33,Bronze,44897,1361,0.54,Sprint
106635,0,16,Alexis Vivot,,fra,7581.3,1334993.0,78804.812,0,0,Male,6223455DEBD92BF7,200,Carbon 2,1815,Diamond 3,U23,Diamond 2,Week 07 | GP Denain,Spring Classics 2026,223,524,33,Diamond,44897,1361,0.54,Sprint
106635,0,17,Olli Hämäläinen,AMO Solutions,fin,7583.5,1337219.0,78804.812,0,0,Bot,Bot5239,728,Silver 1,728,Silver 1,,Diamond 2,Week 07 | GP Denain,Spring Classics 2026,215,524,33,Silver,44897,1361,0.54,Sprint
106635,0,18,Joaquin Flores,,esp,7599.5,1353211.0,78804.812,0,0,Bot,Bot5654,712,Silver 1,712,Silver 1,,Diamond 2,Week 07 | GP Denain,Spring Classics 2026,206,524,33,Silver,44897,1361,0.54,Sprint
106635,0,19,Fernando Gallegos,,eng,7601.5,1355210.0,78804.812,0,0,Bot,Bot2582,760,Silver 1,760,Silver 1,,Diamond 2,Week 07 | GP Denain,Spring Classics 2026,198,524,33,Silver,44897,1361,0.54,Sprint
106635,0,20,Matthias Schuster,,ger,7602.7,1356440.0,78804.812,0,0,Bot,Bot8190,836,Silver 2,836,Silver 2,,Diamond 2,Week 07 | GP Denain,Spring Classics 2026,190,524,33,Silver,44897,1361,0.54,Sprint
106635,0,21,Fatima Ganguly,,ind,7605.5,1359214.0,78804.812,0,0,Bot,Bot7849,575,Bronze 2,575,Bronze 2,,Diamond 2,Week 07 | GP Denain,Spring Classics 2026,181,524,33,Bronze,44897,1361,0.54,Sprint
106635,0,22,Junko Yamaguchi,AI Thunder,jpn,7606.5,1360213.0,78804.812,0,0,Bot,Bot1000,839,Silver 2,839,Silver 2,,Diamond 2,Week 07 | GP Denain,Spring Classics 2026,173,524,33,Silver,44897,1361,0.54,Sprint
106635,0,23,Chris Schneider,,sui,7613.6,1367288.0,78804.812,0,0,Male,BB7DF233907B2CC9,200,Carbon 2,904,Silver 3,55-59,Diamond 2,Week 07 | GP Denain,Spring Classics 2026,164,524,33,Silver,44897,1361,0.54,Sprint
106635,0,24,Kazuo Abe,,jpn,7710.1,1463795.0,78804.812,0,0,Bot,Bot266,668,Bronze 3,668,Bronze 3,,Diamond 2,Week 07 | GP Denain,Spring Classics 2026,156,524,33,Bronze,44897,1361,0.54,Sprint
106635,0,25,Wm McClain,,gbr,7804.2,1557886.0,78804.812,0,0,Bot,Bot8259,670,Bronze 3,670,Bronze 3,,Diamond 2,Week 07 | GP Denain,Spring Classics 2026,148,524,33,Bronze,44897,1361,0.54,Sprint
106635,0,26,Marty Castro,Formix,usa,7806.5,1560241.0,78804.812,0,0,Bot,Bot2317,763,Silver 1,763,Silver 1,,Diamond 2,Week 07 | GP Denain,Spring Classics 2026,139,524,33,Silver,44897,1361,0.54,Sprint
106635,0,27,Jonathan Preuss,,ger,7905.7,1659426.0,78804.812,0,0,Male,6E1364A2BFAEEC57,100,Carbon 1,534,Bronze 2,Senior,Diamond 2,Week 07 | GP Denain,Spring Classics 2026,131,524,33,Bronze,44897,1361,0.54,Sprint
106635,0,28,Aarni Järvinen,AI Thunder,fin,7934.8,1688478.0,78804.812,0,0,Bot,Bot1300,656,Bronze 3,656,Bronze 3,,Diamond 2,Week 07 | GP Denain,Spring Classics 2026,122,524,33,Bronze,44897,1361,0.54,Sprint
106635,0,29,Thomas Stevens,Capital,bel,7970.5,1724245.0,78804.812,0,0,Bot,Bot3724,801,Silver 2,801,Silver 2,,Diamond 2,Week 07 | GP Denain,Spring Classics 2026,114,524,33,Silver,44897,1361,0.54,Sprint
106635,0,30,Yousef Al-Naimi,,ksa,8030.2,1783954.0,78804.812,0,0,Bot,Bot5564,355,Bronze 1,355,Bronze 1,,Diamond 2,Week 07 | GP Denain,Spring Classics 2026,106,524,33,Bronze,44897,1361,0.54,Sprint
106635,0,31,Isaiah McMillan,Base,gbr,8133.9,1887617.0,78804.812,0,0,Bot,Bot9125,694,Bronze 3,694,Bronze 3,,Diamond 2,Week 07 | GP Denain,Spring Classics 2026,97,524,33,Bronze,44897,1361,0.54,Sprint
106635,0,32,Valerie Gray,Douvan,can,8139.5,1893242.0,78804.812,0,0,Bot,Bot5436,571,Bronze 2,571,Bronze 2,,Diamond 2,Week 07 | GP Denain,Spring Classics 2026,89,524,33,Bronze,44897,1361,0.54,Sprint
106635,0,33,Max Stein,,ger,8403.7,2157385.0,78804.812,0,0,Bot,Bot7275,459,Bronze 1,459,Bronze 1,,Diamond 2,Week 07 | GP Denain,Spring Classics 2026,80,524,33,Bronze,44897,1361,0.54,Sprint
106635,0,DNF,Marcelle Leclerc,Saint,fra,81.5,0.0,835.265,0,0,Bot,Bot3232,630,Bronze 3,630,Bronze 3,,Diamond 2,Week 07 | GP Denain,Spring Classics 2026,,524,33,Bronze,44897,1361,0.54,Sprint
106635,0,DNF,Emilio Alonso,,esp,201.5,0.0,2295.485,0,0,Bot,Bot2288,928,Silver 3,928,Silver 3,,Diamond 2,Week 07 | GP Denain,Spring Classics 2026,,524,33,Silver,44897,1361,0.54,Sprint
106635,0,DNF,Arthur korenromp,,bel,282.8,0.0,3187.594,0,0,Male,BE402BC857213686,100,Carbon 1,167,Bronze 1,70-74,Diamond 2,Week 07 | GP Denain,Spring Classics 2026,,524,33,Bronze,44897,1361,0.54,Sprint
106635,0,DNF,Marty Cox,,nzl,1041.5,0.0,11251.304,0,0,Bot,Bot2398,955,Silver 3,955,Silver 3,,Diamond 2,Week 07 | GP Denain,Spring Classics 2026,,524,33,Silver,44897,1361,0.54,Sprint
106635,0,DNF,Corinne Girard,,fra,1401.5,0.0,13522.168,0,0,Bot,Bot7848,656,Bronze 3,656,Bronze 3,,Diamond 2,Week 07 | GP Denain,Spring Classics 2026,,524,33,Bronze,44897,1361,0.54,Sprint
106635,0,DNF,Monroe Pacheco,Patriot,eng,5195.1,0.0,59695.921,0,0,Bot,Bot5008,1334,Platinum 1,1334,Platinum 1,,Diamond 2,Week 07 | GP Denain,Spring Classics 2026,,524,33,Platinum,44897,1361,0.54,Sprint
106635,0,DNF,Sander Kuipers,YES,ned,5195.1,0.0,51473.742,0,0,Bot,Bot9635,842,Silver 2,842,Silver 2,,Diamond 2,Week 07 | GP Denain,Spring Classics 2026,,524,33,Silver,44897,1361,0.54,Sprint
106635,0,DNF,Keiko Murakami,,jpn,5195.1,0.0,48017.574,0,0,Bot,Bot6160,633,Bronze 3,633,Bronze 3,,Diamond 2,Week 07 | GP Denain,Spring Classics 2026,,524,33,Bronze,44897,1361,0.54,Sprint
106635,0,DNF,Bruno Guay,Meisterkuhl,can,5735.1,0.0,55040.937,0,0,Bot,Bot4022,632,Bronze 3,632,Bronze 3,,Diamond 2,Week 07 | GP Denain,Spring Classics 2026,,524,33,Bronze,44897,1361,0.54,Sprint
106635,0,DNF,Sina Beck,Systech,sui,7956.4,0.0,66580.625,0,0,Bot,Bot7304,271,Bronze 1,271,Bronze 1,,Diamond 2,Week 07 | GP Denain,Spring Classics 2026,,524,33,Bronze,44897,1361,0.54,Sprint
106635,0,DNF,Angelique Cook,,usa,8016.4,0.0,67356.695,0,0,Bot,Bot7972,260,Bronze 1,260,Bronze 1,,Diamond 2,Week 07 | GP Denain,Spring Classics 2026,,524,33,Bronze,44897,1361,0.54,Sprint
106635,0,DNF,Celeste Pace,,nzl,8076.4,0.0,68098.351,0,0,Bot,Bot1472,250,Bronze 1,250,Bronze 1,,Diamond 2,Week 07 | GP Denain,Spring Classics 2026,,524,33,Bronze,44897,1361,0.54,Sprint
106635,0,DNF,Gerhard Rademacher,,ger,8136.4,0.0,69091.109,0,0,Bot,Bot943,277,Bronze 1,277,Bronze 1,,Diamond 2,Week 07 | GP Denain,Spring Classics 2026,,524,33,Bronze,44897,1361,0.54,Sprint
106635,0,DNF,Yulia Vasilyeva,eVOX,rus,8196.4,0.0,72307.781,0,0,Bot,Bot2505,436,Bronze 1,436,Bronze 1,,Diamond 2,Week 07 | GP Denain,Spring Classics 2026,,524,33,Bronze,44897,1361,0.54,Sprint
106635,0,DNF,Jessie Zimmerman,,rsa,8256.4,0.0,73025.96,0,0,Bot,Bot9879,455,Bronze 1,455,Bronze 1,,Diamond 2,Week 07 | GP Denain,Spring Classics 2026,,524,33,Bronze,44897,1361,0.54,Sprint
106635,0,DNF,Corinne Masson,,fra,8316.4,0.0,76268.289,0,0,Bot,Bot869,345,Bronze 1,345,Bronze 1,,Diamond 2,Week 07 | GP Denain,Spring Classics 2026,,524,33,Bronze,44897,1361,0.54,Sprint
106636,0,1,Ben Russell,M4shup Collective,gbr,6378.6,0.0,78804.812,0,0,Male,1F07CD9C7D4685AC,1576,Platinum 3,1576,Platinum 3,35-39,Platinum 3,Week 07 | GP Denain,Spring Classics 2026,415,524,24,Platinum,38784,1616,0.24,Sprint
106636,0,2,Wendell Shannon,,swe,6378.7,68.0,78804.812,0,0,Bot,Bot4857,1656,Diamond 1,1656,Diamond 1,,Platinum 3,Week 07 | GP Denain,Spring Classics 2026,404,524,24,Diamond,38784,1616,0.24,Sprint
106636,0,3,Arseni Koplowitz,Hinal,mne,6378.9,261.0,78804.812,0,0,Bot,Bot231,1667,Diamond 1,1667,Diamond 1,,Platinum 3,Week 07 | GP Denain,Spring Classics 2026,392,524,24,Diamond,38784,1616,0.24,Sprint
106636,0,4,Luis Guerrero,,col,6419.3,40704.0,78804.812,0,0,Bot,Bot8075,1678,Diamond 1,1678,Diamond 1,,Platinum 3,Week 07 | GP Denain,Spring Classics 2026,381,524,24,Diamond,38784,1616,0.24,Sprint
106636,0,5,Matthieu Hubert,Race3R,fra,6421.1,42495.0,78804.812,0,0,Male,E1D0C43C683EFE3B,1380,Platinum 1,1380,Platinum 1,45-49,Platinum 3,Week 07 | GP Denain,Spring Classics 2026,370,524,24,Platinum,38784,1616,0.24,Sprint
106636,0,6,Guy McCall,Roklit,usa,6421.3,42743.0,78804.812,0,0,Bot,Bot5512,1701,Diamond 2,1701,Diamond 2,,Platinum 3,Week 07 | GP Denain,Spring Classics 2026,359,524,24,Diamond,38784,1616,0.24,Sprint
106636,0,7,Sergio Martin,Dashix,esp,6597.0,218396.0,78804.812,0,0,Bot,Bot7911,1371,Platinum 1,1371,Platinum 1,,Platinum 3,Week 07 | GP Denain,Spring Classics 2026,348,524,24,Platinum,38784,1616,0.24,Sprint
106636,0,8,Florian Bertrand,Heat,fra,6607.5,228924.0,78804.812,0,0,Bot,Bot9807,1662,Diamond 1,1662,Diamond 1,,Platinum 3,Week 07 | GP Denain,Spring Classics 2026,337,524,24,Diamond,38784,1616,0.24,Sprint
106636,0,9,Lorenzo Sullivan,Zonkify,usa,6609.9,231265.0,78804.812,0,0,Bot,Bot8709,1341,Platinum 1,1341,Platinum 1,,Platinum 3,Week 07 | GP Denain,Spring Classics 2026,325,524,24,Platinum,38784,1616,0.24,Sprint
106636,0,10,Adrian Wolf,,gbr,6793.9,415329.0,78804.812,0,0,Bot,Bot8341,1176,Gold 2,1176,Gold 2,,Platinum 3,Week 07 | GP Denain,Spring Classics 2026,314,524,24,Gold,38784,1616,0.24,Sprint
106636,0,11,Ashraf Ramadan,,egy,6794.3,415663.0,78804.812,0,0,Bot,Bot4767,1258,Gold 3,1258,Gold 3,,Platinum 3,Week 07 | GP Denain,Spring Classics 2026,303,524,24,Gold,38784,1616,0.24,Sprint
106636,0,12,Malong Thon,Eckleson,ssd,6794.4,415823.0,78804.812,0,0,Bot,Bot5727,1202,Gold 3,1202,Gold 3,,Platinum 3,Week 07 | GP Denain,Spring Classics 2026,292,524,24,Gold,38784,1616,0.24,Sprint
106636,0,13,Ezra Short,Formix,rsa,6794.5,415877.0,78804.812,0,0,Bot,Bot5917,1103,Gold 2,1103,Gold 2,,Platinum 3,Week 07 | GP Denain,Spring Classics 2026,281,524,24,Gold,38784,1616,0.24,Sprint
106636,0,14,Alberto Moses,Kumori,usa,6794.7,416047.0,78804.812,0,0,Bot,Bot3740,1205,Gold 3,1205,Gold 3,,Platinum 3,Week 07 | GP Denain,Spring Classics 2026,270,524,24,Gold,38784,1616,0.24,Sprint
106636,0,15,Nick Armstrong,Aria Olefson,can,6794.7,416090.0,78804.812,0,0,Bot,Bot8328,1167,Gold 2,1167,Gold 2,,Platinum 3,Week 07 | GP Denain,Spring Classics 2026,259,524,24,Gold,38784,1616,0.24,Sprint
106636,0,16,Matthew Salazar,Titans,sgp,6839.5,460891.0,78804.812,0,0,Bot,Bot6730,1281,Gold 3,1281,Gold 3,,Platinum 3,Week 07 | GP Denain,Spring Classics 2026,247,524,24,Gold,38784,1616,0.24,Sprint
106636,0,17,Honghua Tong,Nitro,chn,6850.5,471893.0,78804.812,0,0,Bot,Bot937,1253,Gold 3,1253,Gold 3,,Platinum 3,Week 07 | GP Denain,Spring Classics 2026,236,524,24,Gold,38784,1616,0.24,Sprint
106636,0,18,Malik Singh,,tto,6850.7,472080.0,78804.812,0,0,Bot,Bot4163,1149,Gold 2,1149,Gold 2,,Platinum 3,Week 07 | GP Denain,Spring Classics 2026,225,524,24,Gold,38784,1616,0.24,Sprint
106636,0,19,Kilian Kern,,ger,6872.7,494133.0,78804.812,0,0,Bot,Bot9495,1214,Gold 3,1214,Gold 3,,Platinum 3,Week 07 | GP Denain,Spring Classics 2026,214,524,24,Gold,38784,1616,0.24,Sprint
106636,0,20,Christian Möller,,ger,6872.8,494205.0,78804.812,0,0,Bot,Bot5552,1281,Gold 3,1281,Gold 3,,Platinum 3,Week 07 | GP Denain,Spring Classics 2026,203,524,24,Gold,38784,1616,0.24,Sprint
106636,0,21,Forest Cuevas,Hector,aus,6872.9,494340.0,78804.812,0,0,Bot,Bot7326,1183,Gold 2,1183,Gold 2,,Platinum 3,Week 07 | GP Denain,Spring Classics 2026,192,524,24,Gold,38784,1616,0.24,Sprint
106636,0,22,Chinhwa Myeong,Base,kor,6873.4,494827.0,78804.812,0,0,Bot,Bot1925,1413,Platinum 2,1413,Platinum 2,,Platinum 3,Week 07 | GP Denain,Spring Classics 2026,181,524,24,Platinum,38784,1616,0.24,Sprint
106636,0,23,Dolores Herrera,Optech,esp,6874.7,496050.0,78804.812,0,0,Bot,Bot6318,1019,Gold 1,1019,Gold 1,,Platinum 3,Week 07 | GP Denain,Spring Classics 2026,169,524,24,Gold,38784,1616,0.24,Sprint
106636,0,24,Enle Soo,,chn,6876.5,497884.0,78804.812,0,0,Bot,Bot5293,1006,Gold 1,1006,Gold 1,,Platinum 3,Week 07 | GP Denain,Spring Classics 2026,158,524,24,Gold,38784,1616,0.24,Sprint
106636,0,DNF,Valentin Gutknecht,,sui,859.8,0.0,10550.111,0,0,Male,5AEFE2F0398E4FF0,100,Carbon 1,1263,Gold 3,Senior,Platinum 3,Week 07 | GP Denain,Spring Classics 2026,,524,24,Gold,38784,1616,0.24,Sprint
106636,0,DNF,Jonathan Preuss,,ger,1298.4,0.0,14731.98,0,0,Male,6E1364A2BFAEEC57,100,Carbon 1,1071,Gold 1,Senior,Platinum 3,Week 07 | GP Denain,Spring Classics 2026,,524,24,Gold,38784,1616,0.24,Sprint
106636,0,DNF,Francesco Tineo,,ita,3598.0,0.0,40923.218,0,0,Male,DB10E934D7D4621A,300,Carbon 3,1037,Gold 1,50-54,Platinum 3,Week 07 | GP Denain,Spring Classics 2026,,524,24,Gold,38784,1616,0.24,Sprint
106636,0,DNF,Yusuf Warsame,,som,4281.5,0.0,45214.16,0,0,Bot,Bot6664,950,Silver 3,950,Silver 3,,Platinum 3,Week 07 | GP Denain,Spring Classics 2026,,524,24,Silver,38784,1616,0.24,Sprint
106636,0,DNF,Nathan De,,bel,4281.5,0.0,50234.667,0,0,Bot,Bot8791,1246,Gold 3,1246,Gold 3,,Platinum 3,Week 07 | GP Denain,Spring Classics 2026,,524,24,Gold,38784,1616,0.24,Sprint
106636,0,DNF,Gerardo Alvarado,Base,crc,4341.5,0.0,49146.621,0,0,Bot,Bot725,1169,Gold 2,1169,Gold 2,,Platinum 3,Week 07 | GP Denain,Spring Classics 2026,,524,24,Gold,38784,1616,0.24,Sprint
106636,0,DNF,Ange PESSION,Riders Givrés du Trainer,fra,4599.6,0.0,46967.738,0,0,Male,A5965B2D831EAE21,1187,Gold 2,1187,Gold 2,60-64,Platinum 3,Week 07 | GP Denain,Spring Classics 2026,,524,24,Gold,38784,1616,0.24,Sprint
106636,0,DNF,Harrison Bridges,,nzl,5601.5,0.0,63292.191,0,0,Bot,Bot1174,1257,Gold 3,1257,Gold 3,,Platinum 3,Week 07 | GP Denain,Spring Classics 2026,,524,24,Gold,38784,1616,0.24,Sprint
106636,0,DNF,Anne Vos,,ned,5661.5,0.0,59136.164,0,0,Bot,Bot5972,962,Silver 3,962,Silver 3,,Platinum 3,Week 07 | GP Denain,Spring Classics 2026,,524,24,Silver,38784,1616,0.24,Sprint
106636,0,DNF,Pascal Robert,YES,fra,6479.3,0.0,65779.054,0,0,Bot,Bot4535,934,Silver 3,934,Silver 3,,Platinum 3,Week 07 | GP Denain,Spring Classics 2026,,524,24,Silver,38784,1616,0.24,Sprint
106636,0,DNF,Raymundo McCarthy,Hector,eng,6539.2,0.0,66946.117,0,0,Bot,Bot3926,846,Silver 2,846,Silver 2,,Platinum 3,Week 07 | GP Denain,Spring Classics 2026,,524,24,Silver,38784,1616,0.24,Sprint
106636,0,DNF,Hester Jennings,,aus,6599.3,0.0,68825.867,0,0,Bot,Bot3877,958,Silver 3,958,Silver 3,,Platinum 3,Week 07 | GP Denain,Spring Classics 2026,,524,24,Silver,38784,1616,0.24,Sprint
106636,0,DNF,Nanako Yokoyama,,jpn,6659.3,0.0,69424.773,0,0,Bot,Bot642,858,Silver 2,858,Silver 2,,Platinum 3,Week 07 | GP Denain,Spring Classics 2026,,524,24,Silver,38784,1616,0.24,Sprint
106636,0,DNF,Hans Van Dijk,Nitro,ned,6719.3,0.0,70166.484,0,0,Bot,Bot737,1023,Gold 1,1023,Gold 1,,Platinum 3,Week 07 | GP Denain,Spring Classics 2026,,524,24,Gold,38784,1616,0.24,Sprint
106636,0,DNF,Tom Murphy,,can,6779.3,0.0,70801.117,0,0,Bot,Bot2954,919,Silver 3,919,Silver 3,,Platinum 3,Week 07 | GP Denain,Spring Classics 2026,,524,24,Silver,38784,1616,0.24,Sprint
106636,0,DNF,Jovana Kostiuchenko,,svk,6839.3,0.0,75327.226,0,0,Bot,Bot1468,1158,Gold 2,1158,Gold 2,,Platinum 3,Week 07 | GP Denain,Spring Classics 2026,,524,24,Gold,38784,1616,0.24,Sprint
106637,0,1,Paul  Watkins,TTT Project,wal,6355.6,0.0,78804.812,0,0,Male,1C187305EC910212,1825,Diamond 3,1825,Diamond 3,50-54,Diamond 3,Week 07 | GP Denain,Spring Classics 2026,423,524,19,Diamond,31303,1648,0.10,Sprint
106637,0,2,Matthew Forshaw,M4shup Collective,gbr,6355.7,139.0,78804.812,0,0,Male,347714C6B348797B,1694,Diamond 1,1694,Diamond 1,55-59,Diamond 3,Week 07 | GP Denain,Spring Classics 2026,410,524,19,Diamond,31303,1648,0.10,Sprint
106637,0,3,Wendell Shannon,,swe,6358.4,2823.0,78804.812,0,0,Bot,Bot4857,1656,Diamond 1,1656,Diamond 1,,Diamond 3,Week 07 | GP Denain,Spring Classics 2026,397,524,19,Diamond,31303,1648,0.10,Sprint
106637,0,4,Tingtai Khong,,chn,6397.4,41813.0,78804.812,0,0,Bot,Bot4571,1765,Diamond 2,1765,Diamond 2,,Diamond 3,Week 07 | GP Denain,Spring Classics 2026,384,524,19,Diamond,31303,1648,0.10,Sprint
106637,0,5,Jebediah Nielsen,Douvan,gbr,6465.7,110098.0,78804.812,0,0,Bot,Bot2936,1576,Platinum 3,1576,Platinum 3,,Diamond 3,Week 07 | GP Denain,Spring Classics 2026,371,524,19,Platinum,31303,1648,0.10,Sprint
106637,0,6,Emil Kanev,,slo,6495.7,140106.0,78804.812,0,0,Bot,Bot6141,1517,Platinum 3,1517,Platinum 3,,Diamond 3,Week 07 | GP Denain,Spring Classics 2026,358,524,19,Platinum,31303,1648,0.10,Sprint
106637,0,7,Andreas Ziegler,,ger,6495.8,140255.0,78804.812,0,0,Bot,Bot4248,1491,Platinum 2,1491,Platinum 2,,Diamond 3,Week 07 | GP Denain,Spring Classics 2026,345,524,19,Platinum,31303,1648,0.10,Sprint
106637,0,8,Filip Černý,,svk,6514.9,159299.0,78804.812,0,0,Bot,Bot1553,1606,Diamond 1,1606,Diamond 1,,Diamond 3,Week 07 | GP Denain,Spring Classics 2026,332,524,19,Diamond,31303,1648,0.10,Sprint
106637,0,9,Rusty White,Dashix,aus,6519.7,164128.0,78804.812,0,0,Bot,Bot711,1639,Diamond 1,1639,Diamond 1,,Diamond 3,Week 07 | GP Denain,Spring Classics 2026,319,524,19,Diamond,31303,1648,0.10,Sprint
106637,0,10,Luis Guerrero,,col,6561.9,206318.0,78804.812,0,0,Bot,Bot8075,1681,Diamond 1,1681,Diamond 1,,Diamond 3,Week 07 | GP Denain,Spring Classics 2026,306,524,19,Diamond,31303,1648,0.10,Sprint
106637,0,11,Robert Kennedy,HCOM,irl,6562.2,206591.0,78804.812,0,0,Bot,Bot7601,1615,Diamond 1,1615,Diamond 1,,Diamond 3,Week 07 | GP Denain,Spring Classics 2026,293,524,19,Diamond,31303,1648,0.10,Sprint
